PC1,PC2,Sentiment_Score,Rating,Branch
0.13088402096684765,0.04774444843658754,0.275,5,Disneyland_HongKong
0.1090304080480574,0.19900702268705017,0.2086111111111111,5,Disneyland_HongKong
0.17206074193715812,0.09391302196145103,0.5377777777777778,5,Disneyland_HongKong
-0.024245839552913845,0.17096227800794978,0.2628787878787879,5,Disneyland_HongKong
0.02230120479006739,0.3274466010628212,0.1529220779220778,5,Disneyland_HongKong
-0.013147088996445483,-0.006903118887636471,0.1351666666666666,2,Disneyland_HongKong
0.13009147429426338,0.0562700889134026,0.1729166666666667,4,Disneyland_HongKong
-0.1281379202968154,0.08171185451867198,0.1329731134878193,5,Disneyland_HongKong
0.006414881773853992,0.25614702202060785,0.0813228438228438,3,Disneyland_HongKong
0.007667184512348504,0.07349488540231873,0.3099999999999999,4,Disneyland_HongKong
0.08830478370741057,0.2315446540543365,0.1560833333333333,5,Disneyland_HongKong
0.07039484945173588,0.07454396337832309,0.1638888888888889,5,Disneyland_HongKong
0.12458854624241907,0.0026668957580975178,0.5464285714285714,4,Disneyland_HongKong
0.07910609456945872,0.10223329747080516,0.25,5,Disneyland_HongKong
0.28513356832121983,-0.10766590164444724,0.7,5,Disneyland_HongKong
0.22367541604504612,0.15392554351774906,0.046590909090909,3,Disneyland_HongKong
0.1604902150090115,0.020167863965285193,0.1985714285714285,4,Disneyland_HongKong
-0.133359850013311,0.1582169092726602,0.1210681818181818,4,Disneyland_HongKong
0.03958063760851645,0.04160131677543687,0.1157692307692307,4,Disneyland_HongKong
-0.005078592267271864,0.30040275094964214,0.16125,5,Disneyland_HongKong
0.024380517283819195,0.0063150170084797855,0.335,3,Disneyland_HongKong
0.05215829046527261,-0.04291043364360723,0.1606691919191919,4,Disneyland_HongKong
0.12540062542994948,-0.015181124231711415,0.3,5,Disneyland_HongKong
-0.019554462468580586,-0.11455430943308097,0.24,5,Disneyland_HongKong
0.03188413294802468,0.016580187778229186,0.0666666666666666,4,Disneyland_HongKong
0.022446259237590777,-0.15227393266264103,0.1957142857142857,4,Disneyland_HongKong
0.07615167771125386,0.2440193380195722,0.325,5,Disneyland_HongKong
0.0950854623523896,0.2748523990928297,0.18,5,Disneyland_HongKong
0.01715969153049056,0.06002799244857847,0.1603703703703703,3,Disneyland_HongKong
0.08680513608484472,0.20972067415688161,0.45625,4,Disneyland_HongKong
0.017009485216725878,-0.0435952814136565,0.2863636363636364,5,Disneyland_HongKong
-0.05879222206265139,0.15280328255144587,-0.0018055555555555,2,Disneyland_HongKong
-0.01886658219265666,-0.1299719064140853,0.2721212121212121,4,Disneyland_HongKong
-0.1466888767591786,-0.01684773861404423,-0.0687499999999999,4,Disneyland_HongKong
-0.014712100909405945,-0.14136600247210696,0.3118421052631578,4,Disneyland_HongKong
0.11885480515715931,0.07484598363143573,0.6333333333333333,5,Disneyland_HongKong
0.15411468277861365,-0.1310678142574922,0.4464285714285714,5,Disneyland_HongKong
0.2683014302661695,0.19527820865046636,0.325,4,Disneyland_HongKong
-0.007434612047730882,0.03279447601239591,0.2166666666666666,5,Disneyland_HongKong
-0.00870263752644529,0.24959473392862058,0.2460227272727272,5,Disneyland_HongKong
0.09473332266057446,-0.0009355847740308981,0.0583333333333333,4,Disneyland_HongKong
0.1047037076924214,-0.08977016789447102,0.6,4,Disneyland_HongKong
-0.006426007198279127,-0.07665285198668009,0.065595238095238,4,Disneyland_HongKong
0.09399976074984429,-0.19007300454177362,0.38,5,Disneyland_HongKong
0.10278319141264972,-0.03201879292017977,0.3733333333333333,5,Disneyland_HongKong
0.12365020568691239,-0.11409844554506934,0.2749999999999999,4,Disneyland_HongKong
0.12815165792726071,-0.022449974136770252,0.1027777777777777,4,Disneyland_HongKong
-0.0988561415923872,0.028149106948171798,0.4205128205128205,5,Disneyland_HongKong
0.1501938240958518,0.25135043143343233,0.1509920634920634,4,Disneyland_HongKong
0.185851628709778,0.03762010878721782,0.29875,4,Disneyland_HongKong
0.15524608056215267,-0.0799045498111625,0.2699999999999999,5,Disneyland_HongKong
0.028618840075768412,-0.09666986725294553,0.1595238095238095,5,Disneyland_HongKong
0.2211759363112723,-0.01094541478120721,-0.0125,4,Disneyland_HongKong
0.03803643009597621,0.018649913420890743,0.11,5,Disneyland_HongKong
0.040797915568307294,0.23441485801626877,-0.0005555555555555,3,Disneyland_HongKong
0.09881815044848558,0.0018073487615566097,0.1743589743589743,5,Disneyland_HongKong
0.0585871467161861,0.12654360439801637,0.1469298245614035,4,Disneyland_HongKong
0.06765112741827736,-0.10512869570550602,0.3083333333333333,5,Disneyland_HongKong
0.16317007886357773,0.07844021545744438,0.3,5,Disneyland_HongKong
0.2616034738293808,-0.2206698521587594,0.1928571428571428,5,Disneyland_HongKong
0.03416235939685777,-0.017433754900918287,0.2191964285714285,4,Disneyland_HongKong
0.2344647252285736,-0.17309957651254654,0.1714285714285714,4,Disneyland_HongKong
-0.06858715781454108,0.1393518143068021,-0.0083219954648526,4,Disneyland_HongKong
0.17496773462948023,0.276388329113468,0.0392857142857143,4,Disneyland_HongKong
0.12190932243771692,0.33059508142323996,0.1763347763347763,5,Disneyland_HongKong
-0.029935383394033538,-0.10424395208773028,0.3404761904761905,4,Disneyland_HongKong
0.10241859672855928,-0.0279600706504739,0.4140625,3,Disneyland_HongKong
0.061006563238339154,-0.029468869507130208,0.2438888888888888,5,Disneyland_HongKong
0.05496891137454711,0.14646729970224454,0.4527777777777778,5,Disneyland_HongKong
0.09354483037842681,0.02372673295528349,0.1549999999999999,3,Disneyland_HongKong
0.1273267961316356,0.004201108615028558,0.5,5,Disneyland_HongKong
0.0379576232319728,0.24872506186544308,0.3090909090909091,5,Disneyland_HongKong
0.19692570685748081,0.2121628428157767,0.1945833333333333,5,Disneyland_HongKong
0.16208449411280484,0.06637975501725744,-0.065,2,Disneyland_HongKong
0.045013335297030374,0.024966548422050497,-0.176058201058201,1,Disneyland_HongKong
0.015588902192264983,-0.009042361447221904,-0.0539285714285714,2,Disneyland_HongKong
0.3268954673645851,0.17833911749332926,0.4333333333333333,5,Disneyland_HongKong
0.13751935872255105,0.27897122513375705,0.0454545454545454,4,Disneyland_HongKong
0.17190873252159153,-0.08319496531573908,0.4333333333333333,5,Disneyland_HongKong
0.06596515908289764,0.08928935933764369,0.0277777777777777,4,Disneyland_HongKong
-0.042311414921458235,-0.02409123392826413,-0.0331818181818181,3,Disneyland_HongKong
0.0435356659489823,-0.018636510704889808,0.1402014652014652,4,Disneyland_HongKong
-0.06743094808441497,-0.05950770655328589,-0.0969696969696969,5,Disneyland_HongKong
0.043656226207233126,-0.0837967614939418,0.1659722222222222,5,Disneyland_HongKong
0.080860783617642,0.005109995620685481,0.0714285714285714,3,Disneyland_HongKong
0.02580433178762949,0.039915713971024794,0.0966666666666666,3,Disneyland_HongKong
-0.041723938857369,-0.11333080956973528,0.2208333333333333,4,Disneyland_HongKong
-0.24172795948746897,-0.2055091358892701,0.1839285714285714,4,Disneyland_HongKong
-0.06628420487504616,-0.03750054668126655,-0.1452380952380952,2,Disneyland_HongKong
0.14987099921678643,0.40403004645901414,0.025,3,Disneyland_HongKong
0.005745695242053997,0.1834717822640583,-0.15,3,Disneyland_HongKong
0.2265285005405373,-0.06701998934132666,0.35,5,Disneyland_HongKong
-0.04805140944007333,-0.007082178272733698,0.0493055555555555,4,Disneyland_HongKong
-0.06172366597394266,0.14475419969163406,0.2476666666666666,1,Disneyland_HongKong
0.10105805037251124,0.043958786705772704,0.4152777777777778,5,Disneyland_HongKong
0.07555040826884998,-0.045531018893804835,0.4125,4,Disneyland_HongKong
-0.15759600662581333,-0.0288599677692839,0.3286666666666666,4,Disneyland_HongKong
-0.020023535116801605,-0.03732872699417686,0.275,5,Disneyland_HongKong
-0.07062886126179879,0.004866619467222992,0.2266666666666666,5,Disneyland_HongKong
-0.03941335959590675,0.027744158326534485,0.1435545935545935,4,Disneyland_HongKong
0.056198266789464366,-0.04625351196374916,0.26875,5,Disneyland_HongKong
-0.025147903904634783,-0.08747577243751986,-0.0541666666666666,3,Disneyland_HongKong
0.0764454394176878,0.18067753912676765,-0.0822374847374847,1,Disneyland_HongKong
0.09709357498625322,-0.04318720939365938,0.2833333333333334,5,Disneyland_HongKong
0.011727924355270897,0.06771312994395697,0.2459803921568628,5,Disneyland_HongKong
-0.08929675919930688,0.00835879113340679,-0.0833333333333333,5,Disneyland_HongKong
-0.05326113202614266,0.02313946088603476,0.12375,3,Disneyland_HongKong
0.15224442280485256,-0.14980555254165373,0.1531818181818181,4,Disneyland_HongKong
-0.01113912809758863,0.18148866232284055,0.3264285714285714,5,Disneyland_HongKong
0.08141405352460274,0.020187526294388178,0.0425,4,Disneyland_HongKong
0.14361705138620845,-0.03190756651276053,0.425,5,Disneyland_HongKong
0.05806480806237871,0.05727590571099668,0.175,4,Disneyland_HongKong
0.16481806526465004,0.3220122641622907,0.2,4,Disneyland_HongKong
0.03567447957902434,-0.03293704600015035,0.5333333333333333,5,Disneyland_HongKong
0.05194684314913432,-0.03302303043245755,0.0816666666666666,2,Disneyland_HongKong
-0.15155585147160142,-0.13037448835315452,0.33,5,Disneyland_HongKong
-0.07545164306146512,-0.010378674647239308,-0.0222222222222222,3,Disneyland_HongKong
-0.15670836709125915,0.025064508804119284,0.1734895833333333,4,Disneyland_HongKong
0.02112350398470579,0.3649051437541489,-0.1684415584415584,3,Disneyland_HongKong
-0.019461776229572653,0.046048655347585316,0.0214285714285714,4,Disneyland_HongKong
0.004718842162563866,-0.024855856905058354,0.225,3,Disneyland_HongKong
0.008509463063021055,0.12469164351141827,0.0857142857142857,3,Disneyland_HongKong
0.008920818699122715,0.1911808384500992,0.2346164021164022,5,Disneyland_HongKong
0.08488014108405327,0.16689048339205126,0.1036064425770308,5,Disneyland_HongKong
0.12603046240770616,0.10240478303512295,-0.13,4,Disneyland_HongKong
0.13495386083716102,-0.02943520638307683,0.4575,5,Disneyland_HongKong
0.04253504548975845,-0.10932327683288738,0.1833333333333333,4,Disneyland_HongKong
-0.05822600871739517,-0.053364355115486845,0.0566666666666666,4,Disneyland_HongKong
-0.02124316366937251,-0.02794775648671915,0.257,5,Disneyland_HongKong
0.14532273981271587,-0.005288037722913606,0.4331349206349206,5,Disneyland_HongKong
0.15004811180188504,0.03421559687635302,0.275,5,Disneyland_HongKong
-0.07416939093719935,-0.02272503585378371,0.3311111111111111,4,Disneyland_HongKong
0.07874417492280501,-0.08768849020185257,0.2638888888888889,5,Disneyland_HongKong
0.09431273362209314,0.06010849860387417,0.103030303030303,3,Disneyland_HongKong
0.14613698744555167,0.05654038579589152,0.0641176470588235,5,Disneyland_HongKong
0.1323007048446029,0.31438089695445354,0.1090561224489795,5,Disneyland_HongKong
0.014277837763875631,-0.08535633856403907,0.0999999999999999,5,Disneyland_HongKong
-0.11974606283277456,0.25060467933528585,0.2176881055452484,5,Disneyland_HongKong
-0.08482171721569096,-0.005405346778354983,0.2425,5,Disneyland_HongKong
0.03421697407139737,0.23023031381392683,0.3149621212121212,3,Disneyland_HongKong
0.004438125870462162,-0.05954643794458173,0.4285714285714285,4,Disneyland_HongKong
-0.0024197149377696847,-0.010876708875453465,-0.0166666666666666,5,Disneyland_HongKong
-0.09600586196135838,0.12062147016787171,0.2889583333333333,5,Disneyland_HongKong
-0.08621515586303763,0.18105284926320542,0.0957142857142857,3,Disneyland_HongKong
-0.04802823209806309,0.006960546147006731,-0.0194444444444444,4,Disneyland_HongKong
-0.031504375858481704,0.04683025762897472,0.3816666666666667,4,Disneyland_HongKong
0.14446820722810627,-0.02416413931359339,0.3550000000000001,5,Disneyland_HongKong
-0.01786456661558644,0.12615572317886697,-0.03,4,Disneyland_HongKong
0.06137589280058438,0.023308986053470024,0.12,5,Disneyland_HongKong
0.2122352084297851,0.13897844002492316,0.3916666666666666,5,Disneyland_HongKong
0.02816641306269191,0.018196105658764686,0.175,5,Disneyland_HongKong
0.03456069308638253,-0.03623394380363053,0.2238095238095238,5,Disneyland_HongKong
0.16569924728757365,0.23044160185915902,0.1598639455782313,5,Disneyland_HongKong
0.006706075299253558,-0.026259042745657154,0.0933333333333333,5,Disneyland_HongKong
-0.16319645308095557,-0.15362694016453626,0.1035,4,Disneyland_HongKong
0.05899635876604219,-0.028676754956831828,-0.0159090909090908,4,Disneyland_HongKong
0.13586397580352544,-0.09969587219963194,0.525,5,Disneyland_HongKong
0.11078273071234986,-0.015290686892553827,0.0555555555555555,3,Disneyland_HongKong
0.08153596486665783,0.2301117556713957,0.1658333333333333,5,Disneyland_HongKong
-0.01954908917614437,0.08517461630110447,0.1240384615384615,5,Disneyland_HongKong
-0.0679237725287771,0.031618790611211006,0.1302777777777777,5,Disneyland_HongKong
-0.05230215399741947,0.01890290095248695,0.2765686274509804,5,Disneyland_HongKong
-0.0751269647184469,-0.046542583534215615,0.0692857142857142,4,Disneyland_HongKong
0.14408517524991243,-0.05685860880283399,0.4066666666666666,5,Disneyland_HongKong
-0.02449641619306503,-0.0005626167544017097,0.2635416666666667,4,Disneyland_HongKong
-0.11380382808924855,0.09600850556156464,0.1696774363847534,5,Disneyland_HongKong
-0.17500733439944552,0.02692284122267556,0.1576190476190476,4,Disneyland_HongKong
0.1701884442090868,-0.0813204582293242,0.2666666666666666,5,Disneyland_HongKong
0.02552561432978541,0.004292626853216193,0.3411764705882353,5,Disneyland_HongKong
0.1246028722049102,-0.06677619036940448,0.1518939393939394,5,Disneyland_HongKong
0.03575154935605371,0.042370664582189785,0.2409090909090909,5,Disneyland_HongKong
-0.08805646647881762,0.08422832928053177,0.2585252888137503,4,Disneyland_HongKong
0.0524938020297923,0.2113451698614841,0.1306140350877193,3,Disneyland_HongKong
-0.11906631693086067,0.2269798387099407,0.0119501133786848,4,Disneyland_HongKong
0.06906929928010022,0.039550968173227105,-0.0754079254079254,3,Disneyland_HongKong
0.03860874812704322,-0.02866842006064475,-0.1129999999999999,3,Disneyland_HongKong
0.2369355919163722,-0.1643539470428564,0.3333333333333333,5,Disneyland_HongKong
0.11702568190858373,0.23366786382207505,0.3135204081632653,5,Disneyland_HongKong
0.03465075157055052,0.1520969918166029,0.2308333333333333,5,Disneyland_HongKong
0.18244079652026504,-0.020191677815366352,0.3048809523809523,3,Disneyland_HongKong
0.009413602694923168,-0.13625071488588042,0.1473214285714285,4,Disneyland_HongKong
-0.07534710710079448,-0.1507971252562239,0.7,5,Disneyland_HongKong
-0.057646483773853174,-0.015415576470117823,-0.0140056022408963,3,Disneyland_HongKong
-0.1756618260638215,0.01813861874652105,-0.0302020202020202,2,Disneyland_HongKong
-0.08130160523181013,-0.09233159324592363,0.0966666666666666,5,Disneyland_HongKong
0.12968843515328465,0.018873431806389604,0.8,4,Disneyland_HongKong
-0.1859273347134037,-0.21252563014748244,0.2908333333333334,4,Disneyland_HongKong
-0.2405378566648881,-0.19388469949340187,0.0989510489510489,4,Disneyland_HongKong
